# ----------------------------------------
# Landing page
# Account: Sales Xceleration
# Property: Sales Xceleration - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251025
# End date: 20260122
Landing page + query string,Sessions,Key events,Total users,Bounce rate,New users,Engaged sessions,Views,Active users,Average engagement time per active user
/consider-sales-consulting-as-your-corporate-succession-plan/,7,0,7,1,7,0,7,7,0.2857142857142857
/consultants/?ad_group=189262755595&ad=783673225904&ntwk=g&tgt=kwd-1462103823546&_bm=p&hsa_acc=3056885053&hsa_cam=23257637908&hsa_grp=189262755595&hsa_ad=783673225904&hsa_src=g&hsa_tgt=kwd-1462103823546&hsa_kw=fractional%20sales%20director&hsa_mt=p&hsa_net=adwords&hsa_ver=3,7,2,7,0.14285714285714285,5,6,13,7,76.14285714285714
/consultants/state/AZ/,7,2,7,0,7,7,11,7,44.714285714285715
/consultants/state/IA/,7,0,7,0.8571428571428571,7,1,7,7,3.857142857142857
/consultants/state/KS/,7,6,6,0.42857142857142855,6,4,9,6,37
/consultants/state/NE/,7,0,7,0.2857142857142857,6,5,8,7,20
/determine-if-your-new-sales-rep-is-going-to-succeedbefore-its-too-late/,7,0,7,1,7,0,7,7,1
/find-right-lid/,7,0,7,1,7,0,7,7,0.42857142857142855
/fractional-sales-leader/?ad_group=189262755595&ad=783673225904&ntwk=g&tgt=kwd-879814707286&_bm=p&hsa_acc=3056885053&hsa_cam=23257637908&hsa_grp=189262755595&hsa_ad=783673225904&hsa_src=g&hsa_tgt=kwd-879814707286&hsa_kw=fractional%20vp%20of%20sales&hsa_mt=p&hsa_net=adwords&hsa_ver=3,7,0,7,0.14285714285714285,6,6,12,7,18.857142857142858
/fractional-sales-leader/?ad_group=189262755595&ad=783673225904&ntwk=g&tgt=kwd-886681290600&_bm=p&hsa_acc=3056885053&hsa_cam=23257637908&hsa_grp=189262755595&hsa_ad=783673225904&hsa_src=g&hsa_tgt=kwd-886681290600&hsa_kw=fractional%20sales%20manager&hsa_mt=p&hsa_net=adwords&hsa_ver=3,7,1,7,0,7,7,10,7,57.285714285714285
/give-yourself-the-gift-of-making-a-difference/,7,0,7,1,7,0,7,7,1
/goal-setting-top-last-year-work/,7,0,7,1,7,0,7,7,0
/hope-realized/,7,0,7,1,7,0,7,7,0
/how-to-build-a-strong-culture-while-managing-a-remote-sales-team/,7,0,7,1,7,0,7,7,0
/how-to-leverage-a-competitor-sales-analysis-to-grow-your-business/,7,0,7,1,7,0,7,7,0
/how-to-plan-for-a-vendor-change/,7,0,7,1,7,0,7,7,0.2857142857142857
/how-to-start-your-second-half-of-significance-and-fulfilling-your-life-purpose/,7,0,7,1,7,0,7,7,0.8571428571428571
/inbound-vs-outbound-sales-knowing-the-difference-will-greatly-improve-your-success/,7,0,7,1,7,0,7,7,0
/its-about-profit-not-sales/,7,0,7,0.8571428571428571,6,1,7,7,8.285714285714286
/job/outsourced-vp-of-sales-300k-opportunity/,7,0,7,0.8571428571428571,7,1,7,7,3.2857142857142856
/job/outsourced-vp-of-sales-mobile-metropolitan-area-al/,7,0,7,0.7142857142857143,9,2,9,7,4.714285714285714
/job/vice-president-of-sales-edmonton-canada/,7,0,7,0.42857142857142855,7,4,10,7,29.857142857142858
/job/vice-president-of-sales-greater-sydney-new-south-wales-australia/,7,0,7,0.7142857142857143,7,2,7,7,8.857142857142858
/job/vice-president-of-sales-quebec-city-qc/,7,0,7,1,7,0,7,7,3.4285714285714284
/job/vice-president-of-sales-victoria-bc-canada/,7,0,7,0.7142857142857143,7,2,7,7,5.571428571428571
/job/vp-of-sales-revenue-opportunity-300k-albuquerque-nm/,7,0,7,1,7,0,7,7,3.7142857142857144
/job/vp-of-sales-revenue-opportunity-300k-greater-st-louis-mo/,7,0,7,0.8571428571428571,7,1,7,7,4.428571428571429
/job/vp-of-sales-revenue-opportunity-300k-san-antonio-metropolitan-area-tx/,7,0,7,0.8571428571428571,7,1,7,7,2.5714285714285716
/leveraging-sales-agility-for-revenue-operations-success/,7,0,7,1,7,0,7,7,0.14285714285714285
/mastering-your-sales-pipeline/,7,0,7,1,7,0,7,7,0.2857142857142857
/maximize-sales-by-aligning-the-b2b-buyer-journey-to-the-sales-process/,7,0,7,1,7,0,7,7,1.2857142857142858
/news-events/14-critical-features-to-include-for-an-effective-sales-page/,7,0,7,1,7,0,7,7,0
/news-events/eight-experienced-sales-leaders-join-sales-xceleration/,7,0,7,0.8571428571428571,7,1,7,7,1.4285714285714286
/news-events/hope-realized-book-honored-as-silver-stevie-award-winner-in-2021-american-business-awards/,7,0,7,0.8571428571428571,7,1,7,7,5.571428571428571
/news-events/mike-dugan-presents-hampton-roads-va-business-leaders/,7,0,7,1,7,0,7,7,0
/news-events/new-fractional-sales-vps-providing-value-to-small-and-mid-sized-businesses/,7,0,7,1,7,0,7,7,0.5714285714285714
/news-events/new-outsourced-vps-of-sales-are-ready-to-build-a-path-to-more-sales/,7,0,7,1,7,0,7,7,4.428571428571429
/news-events/nine-new-outsourced-vps-of-sales-are-ready-to-build-a-path-to-more-sales/,7,0,7,1,7,0,7,7,3.142857142857143
/news-events/sales-xceleration-hits-important-milestone-50-advisors/,7,0,7,0.8571428571428571,7,1,7,7,3.7142857142857144
/news-events/sales-xceleration-receives-honorable-mention-on-selling-powers-top-sales-training-companies-list-for-csl-training/,7,0,7,0.7142857142857143,7,2,7,7,3
/next-level-sales-success-why-you-absolutely-must-assess-and-evaluate-your-sales-team-regularly/,7,0,7,0.7142857142857143,7,2,7,7,7.714285714285714
/one-two-punch-consulting-success-strategic-partnerships-plus-word-mouth/,7,0,7,1,6,0,7,7,0.2857142857142857
/prospecting-keep-simple/,7,0,7,1,7,0,7,7,0.42857142857142855
/put-sales-pipeline-first-for-a-better-lead-nurturing-strategy/,7,0,7,1,7,0,7,7,0
/rapid-fire-questions-on-growing-your-business/,7,0,6,0.8571428571428571,4,1,7,6,5.333333333333333
/sales-agility-assessment/?locationid=22577485,7,0,7,0.7142857142857143,6,2,8,7,7
/sales-agility-assessment/?locationid=23463585,7,0,7,1,7,0,7,7,2.142857142857143
/sales-agility-assessment/?locationid=26295587,7,0,7,0.8571428571428571,7,1,7,7,3
/sales-agility-assessment/?locationid=29638625,7,0,7,0.5714285714285714,6,3,18,7,98.42857142857143
/sales-agility-assessment/?locationid=35077537,7,0,6,0.8571428571428571,6,1,17,6,32
/sales-agility-assessment/?locationid=35586655,7,0,4,1,4,0,7,4,0
/sales-compensation-checklist-3/,7,0,7,1,7,0,7,7,4.142857142857143
/sales-dos-donts-sales-team-successful/,7,0,7,1,7,0,7,7,1.7142857142857142
/sales-goal-sabotage-the-5-most-deadly-sales-management-mistakes/,7,0,7,0.8571428571428571,7,1,7,7,1.2857142857142858
/sales-hiring-strategy-how-to-hire-top-sales-talent-2/,7,0,7,0.8571428571428571,7,1,7,7,6
/sales-leadership-focus-smartest-person-room-stupid/,7,0,7,1,7,0,7,7,0
/sales-reps-perform-like-olympic-athletes/,7,0,7,1,7,0,7,7,0
/sales-training-is-only-as-effective-as-the-sales-trainer-2/,7,0,7,1,7,0,7,7,0
/selling-learn-shut-listen/,7,0,7,0.8571428571428571,7,1,7,7,12.285714285714286
/set-right-expectations-lead-charge/,7,0,7,1,7,0,7,7,1.4285714285714286
/small-business-owners-outsource/,7,0,7,1,7,0,7,7,1.2857142857142858
/strategy-structure-people/,7,0,7,1,7,0,7,7,1.1428571428571428
/take-sales-agility-assessment/,7,0,7,0.7142857142857143,6,2,9,7,10.142857142857142
/taking-companys-sales-manager-role-cost-plenty/,7,0,7,1,7,0,7,7,0.7142857142857143
/the-customer-is-not-always-right/,7,0,7,1,7,0,7,7,0.2857142857142857
/the-fundamentals-of-winning/,7,0,7,0.8571428571428571,7,1,7,7,3.142857142857143
/the-secret-to-aligning-sales-and-operations-for-success/,7,0,7,0.7142857142857143,5,2,7,7,4.714285714285714
/three-sales-strategies-to-help-you-weather-an-economic-downtown/,7,0,7,0.8571428571428571,7,1,7,7,2.857142857142857
/what-if-you-just-cant-afford-a-sales-superstar/,7,0,7,1,7,0,7,7,0.42857142857142855
/what-is-a-sales-leadership-consultant-and-why-should-i-hire-one/,7,0,7,0.5714285714285714,7,3,15,7,55.142857142857146
/what-it-takes-to-succeed-in-building-a-sales-organization-2/,7,0,7,1,7,0,7,7,0.7142857142857143
/what-makes-a-top-salesperson/,7,0,7,1,7,0,7,7,0.8571428571428571
/why-a-proper-sales-infrastructure-is-crucial-to-selling-your-business/,7,0,7,0.8571428571428571,6,1,46,7,54.285714285714285
/2015/04/02/,6,0,6,1,6,0,6,6,1.5
/2015/06/15/,6,0,6,1,6,0,6,6,1.6666666666666667
/2015/07/31/,6,0,6,1,6,0,6,6,2.6666666666666665
/2015/12/18/,6,0,6,1,6,0,6,6,1.3333333333333333
/2016/10/28/,6,0,6,0.8333333333333334,6,1,6,6,1.8333333333333333
/2018/04/25/,6,0,6,1,6,0,6,6,2.1666666666666665
/2019/05/10/,6,0,6,1,6,0,6,6,0.6666666666666666
/2020/02/25/,6,0,6,1,6,0,6,6,0.8333333333333334
/2020/03/27/,6,0,6,1,6,0,6,6,1
/2020/12/01/,6,0,6,1,6,0,6,6,0.5
/2023/05/22/,6,0,6,1,6,0,6,6,0.3333333333333333
/2024-sales-trends-top-ways-ai-can-support-your-sales-organization/,6,0,6,0.8333333333333334,6,1,8,6,1.1666666666666667
/3-hard-reasons-business-owners-finally-hire-outsourced-sales-executive/,6,0,6,0.8333333333333334,6,1,6,6,6.833333333333333
/7-books-that-will-prepare-your-business-for-black-friday-and-cyber-monday-sales-success/,6,0,6,1,6,0,6,6,1.3333333333333333
/?__hsfp=1288459853&__hssc=264954448.1.1760772795892&__hstc=264954448.5914d0265084ff4c21d4e0de813757ad.1760772795892.1760772795892.1760772795892.1,6,0,6,1,6,0,6,6,1.3333333333333333
/?__hsfp=1288459853&__hssc=264954448.1.1761263042192&__hstc=264954448.ba51d750ac187c38668e70b490bd4dd2.1761263042192.1761263042192.1761263042192.1,6,0,6,1,6,0,6,6,2.1666666666666665
/?__hsfp=1288459853&__hssc=264954448.1.1761427511401&__hstc=264954448.93ab498961fbb9d126fe086f5d600e4d.1761427511401.1761427511401.1761427511401.1,6,0,6,0.8333333333333334,6,1,6,6,2.6666666666666665
/?__hsfp=1288459853&__hssc=264954448.1.1761504276787&__hstc=264954448.a7f3ac782e084864534a45908c87c1d5.1761504276787.1761504276787.1761504276787.1,6,0,6,1,6,0,6,6,3.3333333333333335
/?__hsfp=1288459853&__hssc=264954448.1.1761517136556&__hstc=264954448.1374d6bc47634d70fd86c177e7fe0703.1761517136556.1761517136556.1761517136556.1,6,0,6,1,6,0,6,6,0.8333333333333334
/?__hsfp=1288459853&__hssc=264954448.1.1761588530023&__hstc=264954448.04710e0a8236fa07454099170048d344.1761588530023.1761588530023.1761588530023.1,6,0,6,1,6,0,6,6,0.3333333333333333
/?__hsfp=1288459853&__hssc=264954448.1.1761603681025&__hstc=264954448.d27ebd88477f8de46506318dbf79dee7.1761603681025.1761603681025.1761603681025.1,6,0,6,0.8333333333333334,6,1,6,6,2.6666666666666665
/?__hsfp=1288459853&__hssc=264954448.1.1761763732368&__hstc=264954448.e927c343b655511af3d6d9df2e3a7621.1761763732368.1761763732368.1761763732368.1,6,0,6,1,6,0,6,6,2
/?babalzbhf=&ep=plink,6,0,6,1,6,0,6,6,0
/?p=12428,6,0,6,0.8333333333333334,6,1,6,6,3.5
/?p=15417,6,0,6,0.8333333333333334,6,1,6,6,3.5
/?p=15468,6,0,6,1,6,0,6,6,2.3333333333333335
/?p=18004,6,0,6,0.8333333333333334,6,1,6,6,3.8333333333333335
/?p=18440,6,0,6,1,6,0,6,6,2
/?p=19434,6,0,6,0.8333333333333334,6,1,6,6,3.1666666666666665
/?p=19572,6,0,6,1,6,0,6,6,1.6666666666666667
/?p=25864,6,0,6,0.8333333333333334,6,1,6,6,3.5
/?p=26615,6,0,6,0.8333333333333334,7,1,7,6,2.5
/?p=26795,6,0,6,0.8333333333333334,6,1,6,6,4.5
/?p=27423,6,0,6,1,6,0,6,6,1.5
/?p=39256,6,0,6,1,6,0,6,6,2.3333333333333335
/?p=47812,6,0,6,1,6,0,6,6,2.8333333333333335
/?p=5630,6,0,6,1,6,0,6,6,3
/achieving-sales-excellence-defining-the-target-market-for-b2b-companies-under-100m/,6,0,6,1,6,0,6,6,0
/adapting-leadership-styles-to-the-situation-sales-growth-vs-sales-recovery-part-two-sales-recovery/,6,0,5,0.8333333333333334,5,1,6,5,14.2
/advisors/gregory-kostiuk/,6,0,6,0.5,4,3,23,6,13.5
/advisors/joe-english/,6,0,6,1,6,0,6,6,4.333333333333333
/advisors/keith-lahonta/,6,0,5,0.8333333333333334,5,1,8,5,16.6
/advisors/kevin-donovan/,6,0,6,1,6,0,6,6,2.8333333333333335
/advisors/kevin-lawson/,6,0,6,0.6666666666666666,6,2,9,6,14.5
/advisors/matt-harvill/,6,0,6,0.5,6,3,7,6,8.5
/advisors/michael-meier/,6,0,6,1,5,0,6,6,2.3333333333333335
/advisors/riaanvan-dyk,6,0,5,0.5,5,3,10,5,36.4
/advisors/sean-moore/,6,0,6,0,6,6,9,6,13.5
/advisors/steve-weimar/,6,0,6,0.8333333333333334,6,1,6,6,3
/advisors/susan-cantrell/,6,0,6,0.6666666666666666,6,2,6,6,2.6666666666666665
/advisors/vince-morse/,6,0,6,0.8333333333333334,6,1,6,6,4
/as-the-days-and-years-wind-down-what-are-you-waiting-for/,6,0,6,1,6,0,6,6,0.5
/author/asherman/,6,0,6,1,6,0,6,6,4
/author/dmcmahan/,6,0,6,0.8333333333333334,6,1,6,6,3.3333333333333335
/author/dsharp/,6,0,6,1,6,0,6,6,3.5
/author/janderson/,6,0,6,0.8333333333333334,6,1,6,6,3
/author/jmachetti/,6,0,6,1,6,0,6,6,0.8333333333333334
/author/jspencer/,6,0,6,1,6,0,6,6,0.6666666666666666
/author/vzappula/,6,0,6,1,6,0,6,6,2.5
/blog/?_page=3,6,0,6,0.8333333333333334,6,1,6,6,4.166666666666667
/books/how-to-recruit-hire-and-onboard-top-sales-performers/,6,0,6,0.8333333333333334,6,1,7,6,1.6666666666666667
/c/link/?t=0&l=en&o=3997550-1&h=4229141719&u=https%3A%2F%2Fsalesxceleration.com%2Ffind-a-consultant%2F&a=online+map,6,0,6,0.6666666666666666,6,2,6,6,5.5
/cart/,6,0,6,1,6,0,6,6,0.6666666666666666
/case-study/construction-services/,6,0,6,0.8333333333333334,5,1,32,6,34.166666666666664
/case-study/expanding-business-with-sales-playbook/,6,0,6,0.8333333333333334,5,1,8,6,31.333333333333332
/case-study/marketing-growth/,6,0,6,1,6,0,6,6,2.6666666666666665
/case-study/marketing/,6,0,6,0.6666666666666666,6,2,7,6,4.5
/case-study/storage-tank-manufacturer/,6,0,6,1,6,0,6,6,0
/case-study/virtual-reality-training-solution-for-healthcare-workers/,6,0,6,0.8333333333333334,6,1,9,6,1.5
/category/hiring-onboarding/page/2/,6,0,6,0.6666666666666666,6,2,6,6,6.166666666666667
/category/revenue-growth/page/4/,6,0,6,1,6,0,6,6,2
/category/revenue-growth/page/5/,6,0,6,1,6,0,6,6,2
/category/sales-consulting/page/10/,6,0,6,1,6,0,6,6,1.5
/category/sales-process/page/2/,6,0,6,1,6,0,6,6,1.5
/category/sales-training/,6,0,6,1,6,0,6,6,2.3333333333333335
/category/sales-xceleration/blog/,6,0,6,1,6,0,6,6,2.1666666666666665
/consultants/state/AR/,6,0,6,0.8333333333333334,6,1,6,6,5.666666666666667
/consultants/state/NJ/,6,0,6,0.6666666666666666,5,2,6,6,10.333333333333334
/create-sales-plan-sets-sales-pros-success/,6,0,6,0.8333333333333334,6,1,6,6,1.6666666666666667
/creating-and-maintaining-a-successful-sales-organization/,6,0,6,0.8333333333333334,6,1,6,6,6.666666666666667
/developing-a-sales-culture-to-retain-reps-and-incent-excellence-pt-1/,6,0,6,0.8333333333333334,6,1,24,6,230
/do-chatbots-increase-sales-what-you-need-to-know-about-using-ai-chatbots-for-sales-success/,6,0,6,0.8333333333333334,6,1,8,6,6.166666666666667
/dont-be-surprised-by-success-plan-for-growth-and-manage-it/,6,0,6,1,6,0,6,6,0.6666666666666666
/ensuring-confidence-in-your-confidence-part-4-of-a-4-part-series/,6,0,6,1,6,0,6,6,0
/every-enlightened-journey-and-every-meaningful-climb-begins-with-a-single-step/,6,0,6,0.6666666666666666,6,2,6,6,14
/exit-planning-for-modern-leaders-how-to-determine-your-companys-worth/,6,0,6,1,6,0,6,6,1.3333333333333333
/find-retain-high-performing-salespeople/,6,0,6,1,6,0,6,6,0.16666666666666666
/finding-a-sales-star-player-using-ideal-candidate-profiles-to-help-you-build-the-best-team/,6,0,6,1,6,0,6,6,0
/fractional-sales-leader/?ad_group=189262755555&ad=783673191002&ntwk=&tgt=&_bm=b&hsa_acc=3056885053&hsa_cam=23257637908&hsa_grp=189262755555&hsa_ad=783673191002&hsa_src=&hsa_tgt=&hsa_kw=&hsa_mt=b&hsa_net=adwords&hsa_ver=3,6,0,6,1,6,0,6,6,0
/fueling-sales-by-building-the-best-sales-engine-part-2/,6,0,6,0.8333333333333334,6,1,6,6,1.6666666666666667
/gray-hair-boosts-consultant-credentials/,6,0,6,1,6,0,6,6,1.1666666666666667
/hire-great-salespeople-retain-them/,6,0,6,0.8333333333333334,6,1,6,6,2.6666666666666665
/hiring-a-sales-professional-use-fresh-strategies-to-sell-your-organization-to-top-talent/,6,0,6,1,6,0,6,6,0
/hiring-sales-reps-3-tips-for-better-faster-more-profitable-sales-hires/,6,0,6,1,6,0,6,6,0.6666666666666666
/how-bold-moves-quickly-led-to-sales/,6,0,6,1,6,0,6,6,0
/how-effective-sales-leadership-training-delivers-results/,6,0,6,1,6,0,6,6,0
/how-strategic-sales-planning-can-keep-your-business-on-track-for-success/,6,0,6,0.6666666666666666,6,2,6,6,32.333333333333336
/how-to-implement-a-crisis-sales-plan/,6,0,5,0.5,5,3,6,5,25.6
/how-to-use-onboarding-to-boost-sales-success/,6,0,6,0.8333333333333334,6,1,6,6,0.5
/how-your-sales-leadership-track-record-can-help-you-set-new-track-records-as-a-consultant/,6,0,6,1,6,0,6,6,1.6666666666666667
/improving-sales-success-starts-with-your-sales-executive-hiring-process/,6,0,6,0.8333333333333334,6,1,25,6,88.16666666666667
/independence-way-finding-the-freedom-to-fulfill-your-purpose/,6,0,6,1,6,0,6,6,1
/infographics/sales-training/,6,0,6,0.8333333333333334,6,1,6,6,2.5
/introducing-sales-against-the-odds/,6,0,6,1,6,0,6,6,0
/job/outsourced-vp-of-sales-ottawa-on-canada/,6,0,6,0.8333333333333334,6,1,6,6,2.3333333333333335
/job/vice-president-of-sales-toronto-canada/,6,0,6,0.16666666666666666,5,5,6,6,17.333333333333332
/job/vp-of-sales-revenue-opportunity-300k-cape-coral-fl/,6,0,6,0.3333333333333333,6,4,6,6,23.166666666666668
/job/vp-of-sales-revenue-opportunity-300k-columbus-metropolitan-area-oh/,6,0,6,0.8333333333333334,6,1,6,6,2.5
/job/vp-of-sales-revenue-opportunity-300k-greenville-spartanburg-anderson-south-carolina-area/,6,0,6,0.3333333333333333,6,4,6,6,20.333333333333332
/leading-with-heart-sales-marketing-and-servant-leadership/,6,0,6,1,5,0,6,6,2.6666666666666665
/more-about-halftime-finding-your-purpose-as-you-prepare-for-a-second-half-of-significance/,6,0,6,0.6666666666666666,6,2,6,6,38.166666666666664
/more-confessions-of-the-misunderstood-salesperson/,6,0,6,0.8333333333333334,6,1,6,6,31.666666666666668
/new-year-compensation-plan-reviews/,6,0,6,0.5,5,3,17,6,115.66666666666667
/news-events/advisor-kelly-crandall-makes-presentations-tampa-bay-area-business-owners-executives/,6,0,6,0.8333333333333334,6,1,6,6,7.166666666666667
/news-events/businesses-realize-benefit-of-utilizing-fractional-sales-vps/,6,0,6,1,6,0,6,6,0.6666666666666666
/news-events/sales-xceleration-and-procfo-partners-announce-strategic-alliance-complementary-services-for-enhanced-sales-and-financial-strategies/,6,0,6,0.6666666666666666,6,2,6,6,11.333333333333334
/news-events/sales-xceleration-named-to-selling-power-magazines-top-sales-training-companies-2023-list-for-csl-training/,6,0,6,0.8333333333333334,6,1,8,6,1.1666666666666667
/news-events/sales-xceleration-welcomes-6-new-fractional-sales-leaders/,6,0,6,0.8333333333333334,6,1,6,6,2.1666666666666665
/news-events/sales-xceleration-welcomes-new-fractional-sales-leaders/,6,0,6,0.8333333333333334,6,1,6,6,3.5
/prepared-to-lead-your-sales-team-this-year-heres-how-to-make-sure/,6,0,6,0.8333333333333334,6,1,6,6,2.6666666666666665
/resources,6,0,6,0,6,6,24,6,7.833333333333333
/sales-agility-assessment/?locationid=27319755,6,0,6,1,6,0,6,6,0
/sales-agility-assessment/?locationid=29383251,6,0,6,0.5,6,3,13,6,1
/sales-agility-assessment/?locationid=35093369,6,0,5,0.8333333333333334,5,1,8,5,16
/sales-agility-assessment/?locationid=35116212,6,0,6,0.6666666666666666,5,2,9,6,8.333333333333334
/sales-agility-assessment/?locationid=35669569,6,0,6,1,6,0,6,6,2.5
/sales-agility-assessment/?locationid=37009671,6,0,6,0.6666666666666666,6,2,7,6,5.166666666666667
/sales-agility-assessment/?locationid=37101456,6,0,6,0.8333333333333334,5,1,9,6,31.333333333333332
/sales-agility-excellence-the-sales-infrastructure-you-need-to-enable-success/,6,0,6,1,6,0,6,6,1
/sales-compensation-plan-life-support/,6,0,6,1,6,0,6,6,0
/sales-growth-hiring-motivation-summertime/,6,0,6,1,6,0,6,6,1.3333333333333333
/sales-leadership-vs-sales-management/,6,0,6,1,6,0,6,6,0
/sales-xceleration-story/,6,0,6,0.5,6,3,6,6,13.666666666666666
/should-i-fire-my-customer/,6,0,6,1,6,0,6,6,0.3333333333333333
/simplest-way-get-essential-information-boost-sales/,6,0,6,1,6,0,6,6,0.5
/staying-ahead-of-the-fall-how-sales-teams-can-be-proactive-when-the-economy-tightens/,6,0,6,1,6,0,6,6,0
/talk-sales-competition-sales-win/,6,0,6,0.6666666666666666,6,2,6,6,3.3333333333333335
/teams-that-exceed-expectations-how-to-build-one/,6,0,6,1,6,0,6,6,0
/technology-is-creating-new-ways-to-sell-to-prospects-heres-how/,6,0,6,0.8333333333333334,6,1,6,6,3.1666666666666665
/the-people-and-process-mistakes-that-hold-sales-back/,6,0,6,0.6666666666666666,5,2,9,6,15.166666666666666
/the-power-of-why-and-your-business/,6,0,6,1,6,0,6,6,0
/the-rise-of-skills-based-hiring/,6,0,3,0.6666666666666666,3,2,26,3,142
/the-seldom-used-secret-ingredient-for-sales-success/,6,0,6,1,6,0,6,6,0.5
/the-skys-no-limit-if-you-put-your-dreams-in-motion/,6,0,6,0.6666666666666666,5,2,21,6,15.333333333333334
/the-top-5-sales-mistakes-small-to-mid-size-businesses-make/,6,0,6,0.6666666666666666,5,2,6,6,11.833333333333334
/the-value-competitive-analysis-can-have-on-driving-sales-growth/,6,0,6,1,6,0,6,6,1.6666666666666667
/turn-buyer-insights-into-sales-wins-the-power-of-b2b-analytics/,6,0,5,0.16666666666666666,3,5,10,5,30.2
/turn-turn-turn-making-the-pivot-to-a-new-season-in-your-professional-life/,6,0,6,1,5,0,6,6,1
/want-sell-increase-face-time/,6,0,6,1,6,0,6,6,0.16666666666666666
/want-to-close-more-sales-stop-closing/,6,0,6,1,6,0,6,6,0
/what-if-you-knew-exactly-what-your-customers-wanted-next/,6,0,6,0.5,6,3,7,6,16.166666666666668
/what-is-a-sales-strategy-and-how-can-you-build-an-effective-one/,6,0,6,0.6666666666666666,6,2,20,6,235
/when-and-why-the-sales-manager-should-simply-be-quiet/,6,0,6,1,7,0,6,6,0.6666666666666666
/why-a-failure-to-communicate-is-a-first-step-to-going-out-of-business/,6,0,6,0.8333333333333334,6,1,7,6,22.833333333333332
/why-focus-on-sales-if-they-are-already-thriving/,6,0,6,1,6,0,6,6,0
/why-great-leaders-nurture-the-idea-seed/,6,0,6,1,6,0,6,6,0
/why-sales-forecasting-will-be-more-important-than-ever-in-2021/,6,0,6,1,6,0,6,6,1.8333333333333333
/why-winning-negotiations-can-lose-you-revenue/,6,0,6,0.8333333333333334,5,1,6,6,0.8333333333333334
/20-20-foresight-how-to-boost-sales-looking-forward/,5,0,5,1,5,0,5,5,1
/2014/11/25/,5,0,5,1,5,0,5,5,0.4
/2015/08/14/,5,0,5,1,5,0,5,5,0.8
/2016/04/26/,5,0,5,1,5,0,5,5,0
/2016/04/28/,5,0,5,1,5,0,5,5,0.8
/2016/05/10/,5,0,5,1,5,0,5,5,1.8
/2016/08/19/,5,0,5,1,5,0,5,5,0
/2016/11/21/,5,0,5,1,5,0,5,5,1.6
/2017/02/09/,5,0,5,1,5,0,5,5,1.2
/2017/09/22/,5,0,5,1,5,0,5,5,2
/2017/11/29/,5,0,5,1,5,0,5,5,1.6
/2019/10/20/,5,0,5,1,5,0,5,5,1.4
/2020/04/30/,5,0,5,1,5,0,5,5,1
/2020/10/22/,5,0,5,1,5,0,5,5,1.6
/2020/12/22/,5,0,5,1,5,0,5,5,2.6
/2021/03/30/,5,0,5,1,5,0,5,5,1.6
/2021/07/06/,5,0,5,1,5,0,5,5,0.8
/2022/10/12/,5,0,5,1,5,0,5,5,0
/2022/12/08/,5,0,5,1,5,0,5,5,1.4
/2023/02/14/,5,0,5,1,5,0,5,5,1.2
/2023/02/22/,5,0,5,1,5,0,5,5,1
/2023/10/23/,5,0,5,0.8,5,1,5,5,2.2
/2023/11/17/,5,0,5,1,5,0,5,5,0.6
/3-critical-traits-next-sales-hire-absolutely-must/,5,0,5,1,5,0,5,5,0.4
/4-tips-for-using-a-sales-process-to-improve-your-wins/,5,0,5,1,5,0,5,5,1.2
/?__hsfp=1288459853&__hssc=264954448.1.1760764796624&__hstc=264954448.1b0aa60b93abf26dad462d3aec01298f.1760764796624.1760764796624.1760764796624.1,5,0,5,1,5,0,5,5,0
/?__hsfp=1288459853&__hssc=264954448.1.1760772883662&__hstc=264954448.c5c4920afb71cf2b19a6913cd33c2254.1760772883662.1760772883662.1760772883662.1,5,0,5,0.8,5,1,5,5,5.4
/?__hsfp=1288459853&__hssc=264954448.1.1760778715231&__hstc=264954448.8109f4075d6b6e7878b1b05907af4a94.1760778715230.1760778715230.1760778715230.1,5,0,5,1,5,0,5,5,2
/?__hsfp=1288459853&__hssc=264954448.1.1761153217072&__hstc=264954448.63b8d9097f6a869b68075a3d17eccead.1761153217072.1761153217072.1761153217072.1,5,0,5,1,5,0,5,5,0
/?__hsfp=1288459853&__hssc=264954448.1.1761159204263&__hstc=264954448.53f8c569a637306046d2ec9587201380.1761159204263.1761159204263.1761159204263.1,5,0,5,0.8,5,1,5,5,2.8
/?__hsfp=1288459853&__hssc=264954448.1.1761236323937&__hstc=264954448.2f45952d03d1d742b8966dbeed17182c.1761236323937.1761236323937.1761236323937.1,5,0,5,1,5,0,5,5,1.8
/?__hsfp=1288459853&__hssc=264954448.1.1761251202156&__hstc=264954448.0350bbe60449349d306a431880ef46b9.1761251202156.1761251202156.1761251202156.1,5,0,5,1,5,0,5,5,1
/?__hsfp=1288459853&__hssc=264954448.1.1761255857789&__hstc=264954448.b9eaf2db6183d13fcb2c7222fc2722b0.1761255857789.1761255857789.1761255857789.1,5,0,5,1,5,0,5,5,2
/?__hsfp=1288459853&__hssc=264954448.1.1761322693818&__hstc=264954448.57f1d6e0ff6874c2559a75e8a6d89193.1761322693817.1761322693817.1761322693817.1,5,0,5,0.8,5,1,5,5,4
/?__hsfp=1288459853&__hssc=264954448.1.1761433477257&__hstc=264954448.e6cfc5eda1469ba797fbe0272efe3ee8.1761433477257.1761433477257.1761433477257.1,5,0,5,1,5,0,5,5,1.2
